accession,genome_size_bp,year,taxonomy_id,kingdom,phylum,class,order,family,genus,species,title
PQ834960,154579,2025,3390945,NA,NA,NA,NA,NA,NA,NA,"Robinia neomexicana var. luxurians isolate XH chloroplast, complete genome"
PQ834833,163887,2025,428217,NA,NA,NA,NA,NA,NA,NA,"Callisia fragrans chloroplast, complete genome"
PQ834813,169213,2025,2939309,NA,NA,NA,NA,NA,NA,NA,"Allophylus viridis chloroplast, complete genome"
PQ834811,157191,2025,194710,NA,NA,NA,NA,NA,NA,NA,"Eurya nitida chloroplast, complete genome"
PQ824997,155936,2025,155082,NA,NA,NA,NA,NA,NA,NA,"Lycium shawii chloroplast, complete genome"
PQ740019,152104,2025,3393698,NA,NA,NA,NA,NA,NA,NA,"Impatiens sp. YZ-2025a chloroplast, complete genome"
PP979534,158658,2025,2058553,NA,NA,NA,NA,NA,NA,NA,"Hemipilia pinguicula chloroplast, complete genome"
PQ899497,158423,2025,1358792,NA,NA,NA,NA,NA,NA,NA,"Beilschmiedia yunnanensis isolate SY6618 chloroplast, complete genome"
PQ899496,158536,2025,2039881,NA,NA,NA,NA,NA,NA,NA,"Beilschmiedia tungfangensis isolate SY6626 chloroplast, complete genome"
PQ899495,158411,2025,684739,NA,NA,NA,NA,NA,NA,NA,"Beilschmiedia robusta isolate SY57856 chloroplast, complete genome"
PQ899494,158275,2025,1358789,NA,NA,NA,NA,NA,NA,NA,"Beilschmiedia purpurascens isolate SY7255 chloroplast, complete genome"
PQ899493,158621,2025,1526287,NA,NA,NA,NA,NA,NA,NA,"Beilschmiedia kunstleri isolate SY6649 chloroplast, complete genome"
PQ899492,158400,2025,460772,NA,NA,NA,NA,NA,NA,NA,"Beilschmiedia fordii isolate SY9435 chloroplast, complete genome"
PQ891889,160283,2025,2930418,NA,NA,NA,NA,NA,NA,NA,"Rhamnella wilsonii voucher 1813s-2017-LZ06-25_H3TLGDMXX chloroplast, complete genome"
PQ891888,160128,2025,436086,NA,NA,NA,NA,NA,NA,NA,"Pyrus betulifolia voucher PWH12 chloroplast, complete genome"
PQ891887,159068,2025,32243,NA,NA,NA,NA,NA,NA,NA,"Purshia tridentata voucher Pur_trV_3 chloroplast, complete genome"
PQ878628,157785,2025,3760,NA,NA,NA,NA,NA,NA,NA,"Prunus persica voucher ZGSP_19 chloroplast, complete genome"
PQ878627,159180,2025,32240,NA,NA,NA,NA,NA,NA,NA,"Prinsepia uniflora voucher RH1025 chloroplast, complete genome"
PQ878626,152709,2025,33127,NA,NA,NA,NA,NA,NA,NA,"Parietaria judaica voucher LISE:96443 chloroplast, complete genome"
PQ878625,160230,2025,106549,NA,NA,NA,NA,NA,NA,NA,"Malus baccata voucher L6K57 chloroplast, complete genome"
PV011954,155421,2025,48234,NA,NA,NA,NA,NA,NA,NA,"Hippophae salicifolia voucher HT0334 chloroplast, complete genome"
PP831696,157150,2025,2750841,NA,NA,NA,NA,NA,NA,NA,"Zehneria monocarpa chloroplast, complete genome"
PP831695,157255,2025,2750842,NA,NA,NA,NA,NA,NA,NA,"Zehneria oligosperma chloroplast, complete genome"
PP831694,157157,2025,378900,NA,NA,NA,NA,NA,NA,NA,"Zehneria scabra chloroplast, complete genome"
PP831693,157270,2025,2750843,NA,NA,NA,NA,NA,NA,NA,"Zehneria tuberifera chloroplast, complete genome"
PP831692,157237,2025,2750859,NA,NA,NA,NA,NA,NA,NA,"Zehneria grandibracteata chloroplast, complete genome"
PP831691,157268,2025,2750840,NA,NA,NA,NA,NA,NA,NA,"Zehneria longiflora chloroplast, complete genome"
PP831690,157244,2025,418487,NA,NA,NA,NA,NA,NA,NA,"Zehneria minutiflora chloroplast, complete genome"
PP386174,156304,2025,2801951,NA,NA,NA,NA,NA,NA,NA,"Aralia atropurpurea chloroplast, complete genome"
PP386173,156270,2025,2801951,NA,NA,NA,NA,NA,NA,NA,"Aralia atropurpurea chloroplast, complete genome"
PP386172,156252,2025,2801951,NA,NA,NA,NA,NA,NA,NA,"Aralia atropurpurea chloroplast, complete genome"
PP386171,156147,2025,51230,NA,NA,NA,NA,NA,NA,NA,"Aralia apioides chloroplast, complete genome"
PP386170,156121,2025,29746,NA,NA,NA,NA,NA,NA,NA,"Aralia cordata chloroplast, complete genome"
PP386169,156095,2025,29746,NA,NA,NA,NA,NA,NA,NA,"Aralia cordata chloroplast, complete genome"
PP386168,156069,2025,287721,NA,NA,NA,NA,NA,NA,NA,"Aralia continentalis chloroplast, complete genome"
PQ153239,138934,2024,38735,NA,NA,NA,NA,NA,NA,NA,"Chasmanthium latifolium chloroplast, complete genome"
PQ063988,149988,2024,3391066,NA,NA,NA,NA,NA,NA,NA,"Kalanchoe prasina chloroplast, complete genome"
MZ337548,133249,2021,2892461,NA,NA,NA,NA,NA,NA,NA,"Elymus magellanicus chloroplast, complete genome"
KR297058,161883,2015,387931,NA,NA,NA,NA,NA,NA,NA,"Anemone patens voucher OL-PPKOL01 chloroplast, complete genome"
KR297057,161773,2015,387931,NA,NA,NA,NA,NA,NA,NA,"Anemone patens voucher OL-PPWLO01 chloroplast, complete genome"
PP566025,143972,2025,214522,NA,NA,NA,NA,NA,NA,NA,"Zostera caespitosa isolate ZC-2 chloroplast, complete genome"
OQ396765,153837,2025,3396316,NA,NA,NA,NA,NA,NA,NA,"Diuranthera inarticulata voucher NCLSC-01 chloroplast, complete genome"
PP191137,156591,2025,267246,NA,NA,NA,NA,NA,NA,NA,"Rosa odorata chloroplast, complete genome"
OR069399,139555,2025,591218,NA,NA,NA,NA,NA,NA,NA,"Indocalamus tessellatus chloroplast, complete genome"
PP234603,152330,2025,1196464,NA,NA,NA,NA,NA,NA,NA,"Aster asteroides isolate p97 chloroplast, complete genome"
PP234602,151658,2025,153343,NA,NA,NA,NA,NA,NA,NA,"Lepidium latifolium isolate p96 chloroplast, complete genome"
PP234601,152680,2025,1084694,NA,NA,NA,NA,NA,NA,NA,"Thalictrum rutifolium isolate p95 chloroplast, complete genome"
PP234600,152692,2025,39321,NA,NA,NA,NA,NA,NA,NA,"Hippuris vulgaris isolate p94 chloroplast, complete genome"
PP234599,151122,2025,99024,NA,NA,NA,NA,NA,NA,NA,"Ajania fruticulosa isolate p92 chloroplast, complete genome"
PP234598,152464,2025,509657,NA,NA,NA,NA,NA,NA,NA,"Askellia flexuosa isolate p91 chloroplast, complete genome"
PP234597,150692,2025,240031,NA,NA,NA,NA,NA,NA,NA,"Grubovia dasyphylla isolate p89 chloroplast, complete genome"
PP234596,159568,2025,231661,NA,NA,NA,NA,NA,NA,NA,"Clematis tangutica isolate p88 chloroplast, complete genome"
PP234595,151791,2025,240080,NA,NA,NA,NA,NA,NA,NA,"Krascheninnikovia ceratoides isolate p87 chloroplast, complete genome"
PP234594,151713,2025,454499,NA,NA,NA,NA,NA,NA,NA,"Halogeton glomeratus isolate p86 chloroplast, complete genome"
PP234593,155827,2025,403040,NA,NA,NA,NA,NA,NA,NA,"Triglochin palustris isolate p85 chloroplast, complete genome"
PP234592,155961,2025,55501,NA,NA,NA,NA,NA,NA,NA,"Triglochin maritima isolate p84 chloroplast, complete genome"
PP234591,161347,2025,1333888,NA,NA,NA,NA,NA,NA,NA,"Euphorbia altotibetica isolate p83 chloroplast, complete genome"
PP234590,151135,2025,2080830,NA,NA,NA,NA,NA,NA,NA,"Senecio dubitabilis isolate p82 chloroplast, complete genome"
PP234589,154289,2025,153459,NA,NA,NA,NA,NA,NA,NA,"Lepidium apetalum isolate p81 chloroplast, complete genome"
PP234588,150597,2025,1168312,NA,NA,NA,NA,NA,NA,NA,"Rhodiola smithii isolate p80 chloroplast, complete genome"
PP234587,152739,2025,224161,NA,NA,NA,NA,NA,NA,NA,"Suaeda corniculata isolate p7 chloroplast, complete genome"
PP234586,156518,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p79 chloroplast, complete genome"
PP234585,137308,2025,408130,NA,NA,NA,NA,NA,NA,NA,"Stipa tianschanica var. gobica isolate p78 chloroplast, complete genome"
PP234584,156815,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p77 chloroplast, complete genome"
PP234583,155487,2025,193519,NA,NA,NA,NA,NA,NA,NA,"Hippophae tibetana isolate p76 chloroplast, complete genome"
PP234582,151009,2025,1027801,NA,NA,NA,NA,NA,NA,NA,"Artemisia wellbyi isolate p75 chloroplast, complete genome"
PP234581,151064,2025,1227633,NA,NA,NA,NA,NA,NA,NA,"Artemisia minor isolate p74 chloroplast, complete genome"
PP234580,151315,2025,240030,NA,NA,NA,NA,NA,NA,NA,"Axyris prostrata isolate p73 chloroplast, complete genome"
PP234579,170498,2025,240080,NA,NA,NA,NA,NA,NA,NA,"Krascheninnikovia ceratoides isolate p72 chloroplast, complete genome"
PP234578,138311,2025,192627,NA,NA,NA,NA,NA,NA,NA,"Cenchrus flaccidus isolate p6 chloroplast, complete genome"
PP234577,137202,2025,481984,NA,NA,NA,NA,NA,NA,NA,"Stipa purpurea isolate p69 chloroplast, complete genome"
PP234576,151158,2025,1685506,NA,NA,NA,NA,NA,NA,NA,"Artemisia hedinii isolate p68 chloroplast, complete genome"
PP234575,152522,2025,3051028,NA,NA,NA,NA,NA,NA,NA,"Aster prainii isolate p66 chloroplast, complete genome"
PP234574,152687,2025,3395478,NA,NA,NA,NA,NA,NA,NA,"Aster semiprostratus isolate p65 chloroplast, complete genome"
PP234573,151035,2025,1227631,NA,NA,NA,NA,NA,NA,NA,"Artemisia macrocephala isolate p64 chloroplast, complete genome"
PP234572,156349,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p63 chloroplast, complete genome"
PP234571,152828,2025,151255,NA,NA,NA,NA,NA,NA,NA,"Salsola monoptera isolate p62 chloroplast, complete genome"
PP234570,149299,2025,1288205,NA,NA,NA,NA,NA,NA,NA,"Lasiocaryum densiflorum isolate p61 chloroplast, complete genome"
PP234569,150016,2025,1080094,NA,NA,NA,NA,NA,NA,NA,"Silene gonosperma isolate p60 chloroplast, complete genome"
PP234568,153256,2025,105480,NA,NA,NA,NA,NA,NA,NA,"Allium carolinianum isolate p59 chloroplast, complete genome"
PP234567,155242,2025,426459,NA,NA,NA,NA,NA,NA,NA,"Myricaria prostrata isolate p57 chloroplast, complete genome"
PP234566,152851,2025,265246,NA,NA,NA,NA,NA,NA,NA,"Androsace yargongensis isolate p56 chloroplast, complete genome"
PP234565,155101,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p54 chloroplast, complete genome"
PP234564,156586,2025,337188,NA,NA,NA,NA,NA,NA,NA,"Przewalskia tangutica isolate p53 chloroplast, complete genome"
PP234563,150913,2025,768177,NA,NA,NA,NA,NA,NA,NA,"Dracocephalum heterophyllum isolate p52 chloroplast, complete genome"
PP234562,151033,2025,463582,NA,NA,NA,NA,NA,NA,NA,"Ajania khartensis isolate p51 chloroplast, complete genome"
PP234561,156184,2025,584740,NA,NA,NA,NA,NA,NA,NA,"Hymenidium hedinii isolate p50 chloroplast, complete genome"
PP234560,153130,2025,1045296,NA,NA,NA,NA,NA,NA,NA,"Potentilla parvifolia isolate p49 chloroplast, complete genome"
PP234559,147224,2025,326812,NA,NA,NA,NA,NA,NA,NA,"Pedicularis alaschanica isolate p46 chloroplast, complete genome"
PP234558,153079,2025,595350,NA,NA,NA,NA,NA,NA,NA,"Leontopodium pusillum isolate p45 chloroplast, complete genome"
PP234557,152585,2025,238932,NA,NA,NA,NA,NA,NA,NA,"Saussurea bracteata isolate p43 chloroplast, complete genome"
PP234556,156033,2025,1510229,NA,NA,NA,NA,NA,NA,NA,"Halerpestes tricuspis isolate p42 chloroplast, complete genome"
PP234555,154316,2025,1127194,NA,NA,NA,NA,NA,NA,NA,"Delphinium tangkulaense isolate p41 chloroplast, complete genome"
PP234554,152439,2025,378354,NA,NA,NA,NA,NA,NA,NA,"Saussurea wellbyi isolate p40 chloroplast, complete genome"
PP234553,147501,2025,1616350,NA,NA,NA,NA,NA,NA,NA,"Saxifraga tibetica isolate p39 chloroplast, complete genome"
PP234552,151019,2025,487764,NA,NA,NA,NA,NA,NA,NA,"Rhodiola quadrifida isolate p37 chloroplast, complete genome"
PP234551,149968,2025,1288220,NA,NA,NA,NA,NA,NA,NA,"Microula tibetica isolate p34 chloroplast, complete genome"
PP234550,151822,2025,88840,NA,NA,NA,NA,NA,NA,NA,"Allium cyaneum isolate p30 chloroplast, complete genome"
PP234549,153477,2025,165651,NA,NA,NA,NA,NA,NA,NA,"Allium przewalskianum isolate p28 chloroplast, complete genome"
PP234548,150976,2025,1699510,NA,NA,NA,NA,NA,NA,NA,"Dracocephalum tanguticum isolate p27 chloroplast, complete genome"
PP234547,151564,2025,149051,NA,NA,NA,NA,NA,NA,NA,"Comastoma falcatum isolate p25 chloroplast, complete genome"
PP234546,155638,2025,286045,NA,NA,NA,NA,NA,NA,NA,"Aconitum flavum isolate p22 chloroplast, complete genome"
PP234544,147281,2025,489533,NA,NA,NA,NA,NA,NA,NA,"Saxifraga unguiculata isolate p20 chloroplast, complete genome"
PP234543,151732,2025,572115,NA,NA,NA,NA,NA,NA,NA,"Phlomoides rotata isolate p19 chloroplast, complete genome"
PP234542,151956,2025,1495214,NA,NA,NA,NA,NA,NA,NA,"Youngia simulatrix isolate p18 chloroplast, complete genome"
PP234541,152610,2025,165309,NA,NA,NA,NA,NA,NA,NA,"Lagotis brachystachya isolate p16 chloroplast, complete genome"
PP234540,152887,2025,1045296,NA,NA,NA,NA,NA,NA,NA,"Potentilla parvifolia isolate p159 chloroplast, complete genome"
PP234539,152801,2025,1806919,NA,NA,NA,NA,NA,NA,NA,"Dasiphora arbuscula isolate p157 chloroplast, complete genome"
PP234538,152205,2025,192999,NA,NA,NA,NA,NA,NA,NA,"Atriplex centralasiatica isolate p155 chloroplast, complete genome"
PP234537,150615,2025,1076210,NA,NA,NA,NA,NA,NA,NA,"Corispermum pamiricum isolate p154 chloroplast, complete genome"
PP234536,135500,2025,400237,NA,NA,NA,NA,NA,NA,NA,"Campeiostachys nutans isolate p153 chloroplast, complete genome"
PP234535,152436,2025,75952,NA,NA,NA,NA,NA,NA,NA,"Lactuca tatarica isolate p152 chloroplast, complete genome"
PP234534,136120,2025,4545,NA,NA,NA,NA,NA,NA,NA,"Poa pratensis isolate p149 chloroplast, complete genome"
PP234533,152374,2025,238958,NA,NA,NA,NA,NA,NA,NA,"Saussurea thomsonii isolate p148 chloroplast, complete genome"
PP234532,150346,2025,1288213,NA,NA,NA,NA,NA,NA,NA,"Metaeritrichium microuloides isolate p147 chloroplast, complete genome"
PP234531,151042,2025,3015049,NA,NA,NA,NA,NA,NA,NA,"Artemisia younghusbandii isolate p146 chloroplast, complete genome"
PP234530,152047,2025,1856630,NA,NA,NA,NA,NA,NA,NA,"Chenopodium karoi isolate p145 chloroplast, complete genome"
PP234529,152586,2025,238959,NA,NA,NA,NA,NA,NA,NA,"Saussurea thoroldii isolate p144 chloroplast, complete genome"
PP234528,152713,2025,2764611,NA,NA,NA,NA,NA,NA,NA,"Aster boweri isolate p143 chloroplast, complete genome"
PP234527,155053,2025,3395476,NA,NA,NA,NA,NA,NA,NA,"Solms-laubachia parryoides isolate p142 chloroplast, complete genome"
PP234526,154976,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p141 chloroplast, complete genome"
PP234525,137309,2025,665544,NA,NA,NA,NA,NA,NA,NA,"Stipa subsessiliflora isolate p140 chloroplast, complete genome"
PP234524,151777,2025,2800772,NA,NA,NA,NA,NA,NA,NA,"Phlomoides younghusbandii isolate p137 chloroplast, complete genome"
PP234523,135057,2025,52830,NA,NA,NA,NA,NA,NA,NA,"Elymus sibiricus isolate p136 chloroplast, complete genome"
PP234522,154958,2025,242165,NA,NA,NA,NA,NA,NA,NA,"Morina kokonorica isolate p134 chloroplast, complete genome"
PP234521,154717,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p133 chloroplast, complete genome"
PP234520,153429,2025,1117032,NA,NA,NA,NA,NA,NA,NA,"Galium spurium isolate p130 chloroplast, complete genome"
PP234519,151175,2025,434246,NA,NA,NA,NA,NA,NA,NA,"Dysphania schraderiana isolate p12 chloroplast, complete genome"
PP234518,154804,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p128 chloroplast, complete genome"
PP234517,154115,2025,188317,NA,NA,NA,NA,NA,NA,NA,"Lancea tibetica isolate p125 chloroplast, complete genome"
PP234516,150934,2025,1442785,NA,NA,NA,NA,NA,NA,NA,"Rhodiola tibetica isolate p122 chloroplast, complete genome"
PP234515,155136,2025,3121472,NA,NA,NA,NA,NA,NA,NA,"Argentina stenophylla var. emergens isolate p120 chloroplast, complete genome"
PP234514,155357,2025,235900,NA,NA,NA,NA,NA,NA,NA,"Ranunculus glacialis isolate p11 chloroplast, complete genome"
PP234513,132787,2025,645222,NA,NA,NA,NA,NA,NA,NA,"Eremogone bryophylla isolate p119 chloroplast, complete genome"
PP234512,154293,2025,3395475,NA,NA,NA,NA,NA,NA,NA,"Erysimum funiculosum isolate p116 chloroplast, complete genome"
PP234511,147929,2025,489529,NA,NA,NA,NA,NA,NA,NA,"Saxifraga tangutica isolate p114 chloroplast, complete genome"
PP234510,152900,2025,1045296,NA,NA,NA,NA,NA,NA,NA,"Potentilla parvifolia isolate p112 chloroplast, complete genome"
PP234509,155311,2025,395328,NA,NA,NA,NA,NA,NA,NA,"Thalictrum alpinum isolate p109 chloroplast, complete genome"
PP234508,152958,2025,1045296,NA,NA,NA,NA,NA,NA,NA,"Potentilla parvifolia isolate p107 chloroplast, complete genome"
PP234507,159117,2025,3395477,NA,NA,NA,NA,NA,NA,NA,"Rumex angulatus isolate p105 chloroplast, complete genome"
PP234506,154120,2025,1127147,NA,NA,NA,NA,NA,NA,NA,"Delphinium caeruleum isolate p104 chloroplast, complete genome"
PP234505,154615,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p102 chloroplast, complete genome"
PP809769,155783,2025,531827,NA,NA,NA,NA,NA,NA,NA,"Aesculus chinensis var. wilsonii chloroplast, complete genome"
PP809768,155516,2025,171883,NA,NA,NA,NA,NA,NA,NA,"Aesculus wangii chloroplast, complete genome"
PP809767,155291,2025,531822,NA,NA,NA,NA,NA,NA,NA,"Aesculus assamica chloroplast, complete genome"
PP809766,156251,2025,83375,NA,NA,NA,NA,NA,NA,NA,"Aesculus turbinata chloroplast, complete genome"
PP809765,155270,2025,531826,NA,NA,NA,NA,NA,NA,NA,"Aesculus tsiangii chloroplast, complete genome"
PP809764,155291,2025,531825,NA,NA,NA,NA,NA,NA,NA,"Aesculus polyneura chloroplast, complete genome"
PP809763,155057,2025,531822,NA,NA,NA,NA,NA,NA,NA,"Aesculus assamica chloroplast, complete genome"
PP809762,156234,2025,43364,NA,NA,NA,NA,NA,NA,NA,"Aesculus hippocastanum chloroplast, complete genome"
PP809761,155341,2025,290911,NA,NA,NA,NA,NA,NA,NA,"Aesculus chinensis chloroplast, complete genome"
PP809760,155516,2025,1323968,NA,NA,NA,NA,NA,NA,NA,"Aesculus chinensis var. chekiangensis chloroplast, complete genome"
PP809759,155298,2025,531822,NA,NA,NA,NA,NA,NA,NA,"Aesculus assamica chloroplast, complete genome"
PV013674,155148,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202528 voucher zlnmu2022308 chloroplast, complete genome"
PV013673,155090,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202527 voucher zlnmu2022308 chloroplast, complete genome"
PV013672,155054,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202526 voucher zlnmu2022308 chloroplast, complete genome"
PV013671,155054,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202525 voucher zlnmu2022308 chloroplast, complete genome"
PV013670,154960,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202524 voucher zlnmu2022282 chloroplast, complete genome"
PV013669,154960,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202523 voucher zlnmu2022282 chloroplast, complete genome"
PV013668,155097,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202522 voucher zlnmu2023119 chloroplast, complete genome"
PV013667,155097,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202521 voucher zlnmu2023119 chloroplast, complete genome"
PV013666,155097,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202520 voucher zlnmu2022044 chloroplast, complete genome"
PV013665,155093,2025,112863,NA,NA,NA,NA,NA,NA,NA,"Lycium barbarum isolate zcp202519 voucher zlnmu2022044 chloroplast, complete genome"
PV013664,154892,2025,3118957,NA,NA,NA,NA,NA,NA,NA,"Lycium ningxiaense isolate zcp202518 voucher zlnmu2022234 chloroplast, complete genome"
PV013663,154892,2025,3118957,NA,NA,NA,NA,NA,NA,NA,"Lycium ningxiaense isolate zcp202517 voucher zlnmu2022234 chloroplast, complete genome"
PV013662,154892,2025,3118957,NA,NA,NA,NA,NA,NA,NA,"Lycium ningxiaense isolate zcp202516 voucher zlnmu2022234 chloroplast, complete genome"
PV013661,154892,2025,3118957,NA,NA,NA,NA,NA,NA,NA,"Lycium ningxiaense isolate zcp202515 voucher zlnmu2022234 chloroplast, complete genome"
PV013660,154892,2025,3118957,NA,NA,NA,NA,NA,NA,NA,"Lycium ningxiaense isolate zcp202514 voucher zlnmu2022234 chloroplast, complete genome"
PV013659,154892,2025,1108001,NA,NA,NA,NA,NA,NA,NA,"Lycium qingshuiheense isolate zcp202513 voucher zlnmu2022307 chloroplast, complete genome"
PV013658,154892,2025,1108001,NA,NA,NA,NA,NA,NA,NA,"Lycium qingshuiheense isolate zcp202512 voucher zlnmu2022307 chloroplast, complete genome"
PV013657,154892,2025,1108001,NA,NA,NA,NA,NA,NA,NA,"Lycium qingshuiheense isolate zcp202511 voucher zlnmu2022307 chloroplast, complete genome"
PV013656,154892,2025,1108001,NA,NA,NA,NA,NA,NA,NA,"Lycium qingshuiheense isolate zcp202510 voucher zlnmu2022307 chloroplast, complete genome"
PV013655,154892,2025,1108001,NA,NA,NA,NA,NA,NA,NA,"Lycium qingshuiheense isolate zcp202509 voucher zlnmu2022307 chloroplast, complete genome"
PV013654,154894,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202508 voucher zlnmu2022235 chloroplast, complete genome"
PV013653,154884,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202507 voucher zlnmu2022235 chloroplast, complete genome"
PV013652,154830,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202506 voucher zlnmu2022235 chloroplast, complete genome"
PV013651,154893,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202505 voucher zlnmu2022235 chloroplast, complete genome"
PV013650,154966,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202504 voucher zlnmu2022214 chloroplast, complete genome"
PV013649,154966,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202503 voucher zlnmu2022214 chloroplast, complete genome"
PV013648,154966,2025,112879,NA,NA,NA,NA,NA,NA,NA,"Lycium ruthenicum isolate zcp202502 voucher zlnmu2022214 chloroplast, complete genome"
PV013647,155062,2025,112883,NA,NA,NA,NA,NA,NA,NA,"Lycium chinense isolate zcp202501 voucher zlnmu2022198 chloroplast, complete genome"
PP231880,156896,2025,261999,NA,NA,NA,NA,NA,NA,NA,"Camellia sinensis var. assamica cultivar Zhuye Dong chloroplast, complete genome"
PP231879,157098,2025,261999,NA,NA,NA,NA,NA,NA,NA,"Camellia sinensis var. assamica cultivar Tingping Dong chloroplast, complete genome"
OR601538,155120,2025,654620,NA,NA,NA,NA,NA,NA,NA,"Potentilla tanacetifolia isolate p99 chloroplast, complete genome"
OR601537,155670,2025,667269,NA,NA,NA,NA,NA,NA,NA,"Potentilla multicaulis isolate p93 chloroplast, complete genome"
OR601536,156300,2025,1732545,NA,NA,NA,NA,NA,NA,NA,"Potentilla acaulis isolate p9 chloroplast, complete genome"
OR601535,154828,2025,57928,NA,NA,NA,NA,NA,NA,NA,"Sibbaldianthe bifurca isolate p71 chloroplast, complete genome"
OR601534,154046,2025,1778367,NA,NA,NA,NA,NA,NA,NA,"Potentilla betonicifolia isolate p67 chloroplast, complete genome"
